# logM_lo logM_hi N Mave
1.287718493916817941e+01 1.308332569220977071e+01 2.467687626232210896e+05 9.449819760345000000e+12
1.308332569220977071e+01 1.328946644525136200e+01 1.448172676267798524e+05 1.517092122673200000e+13
1.328946644525136200e+01 1.349560719829295152e+01 8.261615047470823629e+04 2.435660353155500000e+13
1.349560719829295152e+01 1.370174795133454282e+01 4.497330591140584147e+04 3.904473918982400000e+13
1.370174795133454282e+01 1.390788870437613411e+01 2.246034324010926866e+04 6.256264274529100000e+13
1.390788870437613411e+01 1.411402945741772541e+01 1.035292997490969174e+04 1.001033216708660000e+14
1.411402945741772541e+01 1.432017021045931671e+01 4.248944227178935762e+03 1.599809554140120000e+14
1.432017021045931671e+01 1.452631096350090800e+01 1.343186410342351792e+03 2.548559806114830000e+14
1.452631096350090800e+01 1.473245171654249930e+01 4.244796255962291980e+02 4.070283490566030000e+14
1.473245171654249930e+01 1.493859246958409059e+01 7.605887233537040970e+01 6.611518421052630000e+14
1.493859246958409059e+01 1.514473322262568011e+01 1.400791630043361735e+01 9.896821428571420000e+14
1.514473322262568011e+01 1.535087397566727141e+01 1.000367697906333397e+00 1.718200000000000000e+15
