# logM_lo logM_hi N Mave
1.287718493916817941e+01 1.308332569220977071e+01 2.972755948783969507e+05 9.465312845874000000e+12
1.308332569220977071e+01 1.328946644525136200e+01 1.864257374734370096e+05 1.522290612989200000e+13
1.328946644525136200e+01 1.349560719829295152e+01 1.152336356308543618e+05 2.444609807479800000e+13
1.349560719829295152e+01 1.370174795133454282e+01 6.904679794003508869e+04 3.922275020054500000e+13
1.370174795133454282e+01 1.390788870437613411e+01 3.978770209591718594e+04 6.297784323778200000e+13
1.390788870437613411e+01 1.411402945741772541e+01 2.160339958697947441e+04 1.009416420974400000e+14
1.411402945741772541e+01 1.432017021045931671e+01 1.105567209403798188e+04 1.616012221214860000e+14
1.432017021045931671e+01 1.452631096350090800e+01 4.870835716526941724e+03 2.587480074028370000e+14
1.452631096350090800e+01 1.473245171654249930e+01 1.875095878791786163e+03 4.127003790710090000e+14
1.473245171654249930e+01 1.493859246958409059e+01 6.465017099560196812e+02 6.589497832817330000e+14
1.493859246958409059e+01 1.514473322262568011e+01 1.480806700375686660e+02 1.037365337837837000e+15
1.514473322262568011e+01 1.535087397566727141e+01 2.701018388764054734e+01 1.662992592592592000e+15
1.535087397566727141e+01 1.555701472870886271e+01 4.001002711000300138e+00 2.807800000000000000e+15
