# logM_lo logM_hi N Mave
1.373833171482028526e+01 1.385141512907927108e+01 1.095873970495358226e+05 6.175923676835900000e+13
1.385141512907927108e+01 1.396449854333825691e+01 6.203126582855109154e+04 8.010580657563900000e+13
1.396449854333825691e+01 1.407758195759724273e+01 3.400041436259966576e+04 1.037674227678700000e+14
1.407758195759724273e+01 1.419066537185622856e+01 1.737356096303051891e+04 1.345485257942290000e+14
1.419066537185622856e+01 1.430374878611521439e+01 8.409355244033247800e+03 1.744012014898470000e+14
1.430374878611521439e+01 1.441683220037420021e+01 3.591171355741259504e+03 2.256318590283620000e+14
1.441683220037420021e+01 1.452991561463318604e+01 1.432840993178978806e+03 2.922514125087840000e+14
1.452991561463318604e+01 1.464299902889217186e+01 5.018234017396604827e+02 3.774464328657310000e+14
1.464299902889217186e+01 1.475608244315115769e+01 1.506938262535764181e+02 4.880446000000000000e+14
1.475608244315115769e+01 1.486916585741014174e+01 4.416751791245872028e+01 6.257002272727270000e+14
1.486916585741014174e+01 1.498224927166912934e+01 6.018596636116049226e+00 8.139033333333330000e+14
1.498224927166912934e+01 1.509533268592811339e+01 2.004833918969230577e+00 1.118400000000000000e+15
