# logM_lo logM_hi N Mave
1.374859957268677491e+01 1.386116959405243598e+01 3.963643606492721010e+05 6.346465417978300000e+13
1.386116959405243598e+01 1.397373961541809706e+01 2.683328203370656120e+05 8.230106069111600000e+13
1.397373961541809706e+01 1.408630963678375814e+01 1.838563494460067304e+05 1.065022212886540000e+14
1.408630963678375814e+01 1.419887965814941921e+01 1.187778675770882546e+05 1.379916192895990000e+14
1.419887965814941921e+01 1.431144967951508207e+01 7.480511154909370816e+04 1.784125630774210000e+14
1.431144967951508207e+01 1.442401970088074314e+01 4.572516159524415707e+04 2.311484164442770000e+14
1.442401970088074314e+01 1.453658972224640422e+01 2.533789787819312915e+04 2.994888769670950000e+14
1.453658972224640422e+01 1.464915974361206530e+01 1.390610716766431142e+04 3.871654483656340000e+14
1.464915974361206530e+01 1.476172976497772638e+01 6.873578340699605178e+03 5.010961765565620000e+14
1.476172976497772638e+01 1.487429978634338745e+01 3.103672103610892464e+03 6.477955983182400000e+14
1.487429978634338745e+01 1.498686980770904853e+01 1.258885706417035180e+03 8.344065338645410000e+14
1.498686980770904853e+01 1.509943982907470961e+01 4.130381455959529262e+02 1.085717597087378000e+15
1.509943982907470961e+01 1.521200985044037068e+01 1.282654970028616788e+02 1.392916406250000000e+15
1.521200985044037068e+01 1.532457987180603176e+01 3.005067801597038724e+01 1.811463333333333000e+15
1.532457987180603176e+01 1.543714989317169284e+01 7.009422212601867486e+00 2.422657142857143000e+15
1.543714989317169284e+01 1.554971991453735569e+01 2.002105127294651066e+00 3.319650000000000000e+15
