# logM_lo logM_hi N Mave
1.369180330850601202e+01 1.380721314308071079e+01 2.571082059888682270e+05 5.572106193841100000e+13
1.380721314308071079e+01 1.392262297765541135e+01 1.681857601465007756e+05 7.272311895442200000e+13
1.392262297765541135e+01 1.403803281223011012e+01 1.047001709211450652e+05 9.486755426349000000e+13
1.403803281223011012e+01 1.415344264680480890e+01 6.335536497792504088e+04 1.235073329923920000e+14
1.415344264680480890e+01 1.426885248137950946e+01 3.671536415594395658e+04 1.610671248555540000e+14
1.426885248137950946e+01 1.438426231595420823e+01 1.988360747543787875e+04 2.098873038892550000e+14
1.438426231595420823e+01 1.449967215052890701e+01 1.033386992923523758e+04 2.730035314174370000e+14
1.449967215052890701e+01 1.461508198510360756e+01 4.834195954050421278e+03 3.557734546589010000e+14
1.461508198510360756e+01 1.473049181967830634e+01 2.130384360990197365e+03 4.639440028288540000e+14
1.473049181967830634e+01 1.484590165425300512e+01 7.878317659207093584e+02 6.022098471337580000e+14
1.484590165425300512e+01 1.496131148882770567e+01 2.417091703466539911e+02 7.813989626556010000e+14
1.496131148882770567e+01 1.507672132340240445e+01 6.415621191741479379e+01 9.923657812500000000e+14
1.507672132340240445e+01 1.519213115797710500e+01 1.502970650803759156e+01 1.296653333333333000e+15
1.519213115797710500e+01 1.530754099255180378e+01 1.001504339096374263e+00 1.843500000000000000e+15
