# logM_lo logM_hi N Mave
1.372009239124886726e+01 1.383408777168642345e+01 4.689966483605769463e+05 5.948729173796100000e+13
1.383408777168642345e+01 1.394808315212398142e+01 3.363070004955928889e+05 7.743393488405900000e+13
1.394808315212398142e+01 1.406207853256153761e+01 2.304811805028810923e+05 1.007458722032760000e+14
1.406207853256153761e+01 1.417607391299909381e+01 1.581233697232179984e+05 1.308465040088110000e+14
1.417607391299909381e+01 1.429006929343665000e+01 1.044327464552568563e+05 1.698036688851910000e+14
1.429006929343665000e+01 1.440406467387420619e+01 6.663853304167797614e+04 2.205947399639860000e+14
1.440406467387420619e+01 1.451806005431176416e+01 4.083262302811580594e+04 2.865929225534430000e+14
1.451806005431176416e+01 1.463205543474932036e+01 2.355761733216217544e+04 3.723829635478910000e+14
1.463205543474932036e+01 1.474605081518687655e+01 1.269101500994550588e+04 4.828876895678320000e+14
1.474605081518687655e+01 1.486004619562443452e+01 6.539966405003992804e+03 6.271418815224060000e+14
1.486004619562443452e+01 1.497404157606199071e+01 2.988943450894499620e+03 8.131322651006710000e+14
1.497404157606199071e+01 1.508803695649954690e+01 1.274116167503602810e+03 1.053201817466561000e+15
1.508803695649954690e+01 1.520203233693710310e+01 4.749487249990251030e+02 1.365220253164557000e+15
1.520203233693710310e+01 1.531602771737465929e+01 1.222000227825250960e+02 1.762389344262295000e+15
1.531602771737465929e+01 1.543002309781221726e+01 3.104146492905126209e+01 2.287241935483871000e+15
1.543002309781221726e+01 1.554401847824977345e+01 3.003270563653974268e+00 2.972133333333333000e+15
1.554401847824977345e+01 1.565801385868732964e+01 1.000938317167618052e+00 3.601700000000000000e+15
