# logM_lo logM_hi N Mave
1.374859957268677491e+01 1.386116959405243598e+01 3.232110701836295193e+05 6.342650213608200000e+13
1.386116959405243598e+01 1.397373961541809706e+01 2.109939601246587990e+05 8.222328646920100000e+13
1.397373961541809706e+01 1.408630963678375814e+01 1.395878647901943186e+05 1.063938356143450000e+14
1.408630963678375814e+01 1.419887965814941921e+01 8.627332622084779723e+04 1.377470062684880000e+14
1.419887965814941921e+01 1.431144967951508207e+01 5.201984396921888401e+04 1.782978786054190000e+14
1.431144967951508207e+01 1.442401970088074314e+01 2.973102289184187248e+04 2.308808571622400000e+14
1.442401970088074314e+01 1.453658972224640422e+01 1.571702613465931427e+04 2.989816836440510000e+14
1.453658972224640422e+01 1.464915974361206530e+01 7.944648338441607848e+03 3.868742620253160000e+14
1.464915974361206530e+01 1.476172976497772638e+01 3.625693459661048564e+03 4.997393155998890000e+14
1.476172976497772638e+01 1.487429978634338745e+01 1.412320351296436229e+03 6.464284008528780000e+14
1.487429978634338745e+01 1.498686980770904853e+01 4.684425052310347155e+02 8.369203211991430000e+14
1.498686980770904853e+01 1.509943982907470961e+01 1.624120334688863920e+02 1.073001296296296000e+15
1.509943982907470961e+01 1.521200985044037068e+01 3.707666083915363231e+01 1.394718918918919000e+15
1.521200985044037068e+01 1.532457987180603176e+01 8.012990967098991391e+00 1.905300000000000000e+15
1.532457987180603176e+01 1.543714989317169284e+01 2.002807652062473576e+00 2.295750000000000000e+15
1.543714989317169284e+01 1.554971991453735569e+01 1.001218993511838296e+00 2.750600000000000000e+15
