# logM_lo logM_hi N Mave
1.368570441575707974e+01 1.380141919496922576e+01 4.831821963832106558e+05 5.516019357155100000e+13
1.380141919496922576e+01 1.391713397418137177e+01 3.377032319354103529e+05 7.203902609711000000e+13
1.391713397418137177e+01 1.403284875339351778e+01 2.396435552689045435e+05 9.388548052657800000e+13
1.403284875339351778e+01 1.414856353260566380e+01 1.645309325735275634e+05 1.225344372515470000e+14
1.414856353260566380e+01 1.426427831181780981e+01 1.086215721608556196e+05 1.598179524615470000e+14
1.426427831181780981e+01 1.437999309102995582e+01 7.057803877361850755e+04 2.084710082281010000e+14
1.437999309102995582e+01 1.449570787024210183e+01 4.322284962788034318e+04 2.718768593520730000e+14
1.449570787024210183e+01 1.461142264945424785e+01 2.582381473081051809e+04 3.545210099279730000e+14
1.461142264945424785e+01 1.472713742866639386e+01 1.414788701439490615e+04 4.617162970325140000e+14
1.472713742866639386e+01 1.484285220787853987e+01 7.267835776983724827e+03 6.024534009942000000e+14
1.484285220787853987e+01 1.495856698709068588e+01 3.368742986538944024e+03 7.848171955939260000e+14
1.495856698709068588e+01 1.507428176630283190e+01 1.408313686089066778e+03 1.022483309608541000e+15
1.507428176630283190e+01 1.518999654551497791e+01 5.620802429259020982e+02 1.325395900178253000e+15
1.518999654551497791e+01 1.530571132472712392e+01 1.552414915559168378e+02 1.738112903225806000e+15
1.530571132472712392e+01 1.542142610393926994e+01 5.106569810753543948e+01 2.217370588235294000e+15
1.542142610393926994e+01 1.553714088315141595e+01 7.007543042001253220e+00 2.787171428571428000e+15
1.553714088315141595e+01 1.565285566236356196e+01 2.001752718152693067e+00 3.632100000000000000e+15
