# logM_lo logM_hi N Mave
1.374859957268677491e+01 1.386116959405243598e+01 1.945147123186307726e+05 6.334086188150500000e+13
1.386116959405243598e+01 1.397373961541809706e+01 1.180929103239360556e+05 8.204927960989000000e+13
1.397373961541809706e+01 1.408630963678375814e+01 7.153246694945957279e+04 1.061864013687540000e+14
1.408630963678375814e+01 1.419887965814941921e+01 3.995037896426094812e+04 1.374952655461750000e+14
1.419887965814941921e+01 1.431144967951508207e+01 2.164105039214578937e+04 1.778052119712390000e+14
1.431144967951508207e+01 1.442401970088074314e+01 1.083033738851060116e+04 2.300834705279820000e+14
1.442401970088074314e+01 1.453658972224640422e+01 4.931947898351285403e+03 2.982742323397300000e+14
1.453658972224640422e+01 1.464915974361206530e+01 2.017382588176643367e+03 3.850940279162510000e+14
1.464915974361206530e+01 1.476172976497772638e+01 7.283757740241770762e+02 4.955037379310340000e+14
1.476172976497772638e+01 1.487429978634338745e+01 2.439210567085892478e+02 6.442951440329210000e+14
1.487429978634338745e+01 1.498686980770904853e+01 5.617398083741181125e+01 8.306423214285710000e+14
1.498686980770904853e+01 1.509943982907470961e+01 1.604145017652462357e+01 1.047870625000000000e+15
1.509943982907470961e+01 1.521200985044037068e+01 2.004060524203776783e+00 1.431500000000000000e+15
