# logM_lo logM_hi N Mave
1.375735676503281368e+01 1.386948892678117318e+01 4.809674287377484143e+05 6.470069744427900000e+13
1.386948892678117318e+01 1.398162108852953267e+01 3.445050399142975803e+05 8.383401793369000000e+13
1.398162108852953267e+01 1.409375325027789216e+01 2.364692916220007173e+05 1.085161846290620000e+14
1.409375325027789216e+01 1.420588541202625166e+01 1.623881071789370326e+05 1.403370209302610000e+14
1.420588541202625166e+01 1.431801757377461115e+01 1.069610744710100407e+05 1.816955993765350000e+14
1.431801757377461115e+01 1.443014973552296887e+01 6.817036703647080867e+04 2.350514725723410000e+14
1.443014973552296887e+01 1.454228189727132836e+01 4.137542569072331389e+04 3.037264801654900000e+14
1.454228189727132836e+01 1.465441405901968785e+01 2.394317025847609693e+04 3.925514259912630000e+14
1.465441405901968785e+01 1.476654622076804735e+01 1.304329164480487634e+04 5.073084926442270000e+14
1.476654622076804735e+01 1.487867838251640684e+01 6.632111338404746675e+03 6.552750461631600000e+14
1.487867838251640684e+01 1.499081054426476634e+01 3.039416091798649632e+03 8.472694389438940000e+14
1.499081054426476634e+01 1.510294270601312583e+01 1.270218564621317682e+03 1.096660584056827000e+15
1.510294270601312583e+01 1.521507486776148532e+01 4.479258549971453363e+02 1.423648322147651000e+15
1.521507486776148532e+01 1.532720702950984482e+01 1.442442293521411614e+02 1.838761111111111000e+15
1.532720702950984482e+01 1.543933919125820253e+01 3.304748020069146008e+01 2.269712121212121000e+15
1.543933919125820253e+01 1.555147135300656203e+01 1.101283451801463187e+01 2.968509090909090000e+15
1.555147135300656203e+01 1.566360351475492152e+01 1.000847775136047613e+00 4.469400000000000000e+15
