# logM_lo logM_hi N Mave
1.372009239124886726e+01 1.383408777168642345e+01 3.937061206629946828e+05 5.943022279505800000e+13
1.383408777168642345e+01 1.394808315212398142e+01 2.758749573332889122e+05 7.738583131755600000e+13
1.394808315212398142e+01 1.406207853256153761e+01 1.831027670400022180e+05 1.006654159405900000e+14
1.406207853256153761e+01 1.417607391299909381e+01 1.219334750240028807e+05 1.307249205241910000e+14
1.417607391299909381e+01 1.429006929343665000e+01 7.638990916754819045e+04 1.698025972703460000e+14
1.429006929343665000e+01 1.440406467387420619e+01 4.700035940946201299e+04 2.203201973783010000e+14
1.440406467387420619e+01 1.451806005431176416e+01 2.685339190882537150e+04 2.862200922315530000e+14
1.451806005431176416e+01 1.463205543474932036e+01 1.446882911306953247e+04 3.711640120925700000e+14
1.463205543474932036e+01 1.474605081518687655e+01 7.364125842810205540e+03 4.820908402673570000e+14
1.474605081518687655e+01 1.486004619562443452e+01 3.482809157839770705e+03 6.240343227665700000e+14
1.486004619562443452e+01 1.497404157606199071e+01 1.392169820011502225e+03 8.122187608069160000e+14
1.497404157606199071e+01 1.508803695649954690e+01 5.453340090930474844e+02 1.052858161764706000e+15
1.508803695649954690e+01 1.520203233693710310e+01 1.482992887006437286e+02 1.347406081081081000e+15
1.520203233693710310e+01 1.531602771737465929e+01 3.405617589120844002e+01 1.745120588235294000e+15
1.531602771737465929e+01 1.543002309781221726e+01 7.009261933159335101e+00 2.319228571428571000e+15
1.543002309781221726e+01 1.554401847824977345e+01 1.001168356643957980e+00 2.719700000000000000e+15
