# logM_lo logM_hi N Mave
1.370256313190689390e+01 1.381743497531154929e+01 4.424971585628349567e+05 5.721842407524300000e+13
1.381743497531154929e+01 1.393230681871620469e+01 3.102078415886954754e+05 7.461442208658200000e+13
1.393230681871620469e+01 1.404717866212086008e+01 2.136631664293926733e+05 9.719625747336200000e+13
1.404717866212086008e+01 1.416205050552551548e+01 1.428712980868419982e+05 1.264641024932310000e+14
1.416205050552551548e+01 1.427692234893017087e+01 9.405345969336657436e+04 1.645213082004180000e+14
1.427692234893017087e+01 1.439179419233482626e+01 5.834489459549383901e+04 2.142660747243630000e+14
1.439179419233482626e+01 1.450666603573948166e+01 3.490310307736034883e+04 2.788624912027680000e+14
1.450666603573948166e+01 1.462153787914413705e+01 1.995454130930256360e+04 3.628357971379620000e+14
1.462153787914413705e+01 1.473640972254879244e+01 1.060900505541803432e+04 4.720367884870290000e+14
1.473640972254879244e+01 1.485128156595344606e+01 5.331260804249497596e+03 6.133903708584330000e+14
1.485128156595344606e+01 1.496615340935810323e+01 2.408093181226192428e+03 7.969581382757180000e+14
1.496615340935810323e+01 1.508102525276275685e+01 9.081785185863425340e+02 1.036785584988962000e+15
1.508102525276275685e+01 1.519589709616741224e+01 3.386613617676314334e+02 1.349798224852071000e+15
1.519589709616741224e+01 1.531076893957206764e+01 8.413493422755716722e+01 1.737707142857143000e+15
1.531076893957206764e+01 1.542564078297672303e+01 3.003854721887136492e+01 2.312806666666667000e+15
1.542564078297672303e+01 1.554051262638137842e+01 4.004083230661069415e+00 3.105300000000000000e+15
1.565538446978603382e+01 1.577025631319068921e+01 1.000742772119590063e+00 4.667000000000000000e+15
