# logM_lo logM_hi N Mave
1.369180330850601202e+01 1.380721314308071079e+01 1.469186823990533303e+05 5.562509174829600000e+13
1.380721314308071079e+01 1.392262297765541135e+01 8.867667016485934437e+04 7.262782056379700000e+13
1.392262297765541135e+01 1.403803281223011012e+01 5.001512176996339986e+04 9.465087468783600000e+13
1.403803281223011012e+01 1.415344264680480890e+01 2.745857330012748571e+04 1.232138420974990000e+14
1.415344264680480890e+01 1.426885248137950946e+01 1.426805511181685324e+04 1.603553653355990000e+14
1.426885248137950946e+01 1.438426231595420823e+01 6.821891410280406490e+03 2.094403428909250000e+14
1.438426231595420823e+01 1.449967215052890701e+01 2.881256270670181038e+03 2.719427882599580000e+14
1.449967215052890701e+01 1.461508198510360756e+01 1.130147356225742442e+03 3.541418238434160000e+14
1.461508198510360756e+01 1.473049181967830634e+01 3.867098256461974302e+02 4.617816363636360000e+14
1.473049181967830634e+01 1.484590165425300512e+01 1.144169803748133774e+02 5.916399999999990000e+14
1.484590165425300512e+01 1.496131148882770567e+01 2.407141534752041778e+01 7.703350000000000000e+14
1.496131148882770567e+01 1.507672132340240445e+01 2.005055876727643405e+00 9.488000000000000000e+14
