# logM_lo logM_hi N Mave
1.372009239124886726e+01 1.383408777168642345e+01 1.453511694514977571e+05 5.928986007563800000e+13
1.383408777168642345e+01 1.394808315212398142e+01 8.814652225472163991e+04 7.711439750023100000e+13
1.394808315212398142e+01 1.406207853256153761e+01 4.931303308116705739e+04 1.002613738904790000e+14
1.406207853256153761e+01 1.417607391299909381e+01 2.710786872716369180e+04 1.301739190855090000e+14
1.417607391299909381e+01 1.429006929343665000e+01 1.352285406117298953e+04 1.689011729548000000e+14
1.429006929343665000e+01 1.440406467387420619e+01 6.435562418937530310e+03 2.190605155123780000e+14
1.440406467387420619e+01 1.451806005431176416e+01 2.694304593147825926e+03 2.840467152466360000e+14
1.451806005431176416e+01 1.463205543474932036e+01 9.915038798680443506e+02 3.682065010141980000e+14
1.463205543474932036e+01 1.474605081518687655e+01 3.445639080806156471e+02 4.765721574344020000e+14
1.474605081518687655e+01 1.486004619562443452e+01 8.330811215742191678e+01 6.196400000000000000e+14
1.486004619562443452e+01 1.497404157606199071e+01 1.404151385044553457e+01 8.258621428571420000e+14
1.497404157606199071e+01 1.508803695649954690e+01 7.017943349016661614e+00 9.947157142857140000e+14
