# logM_lo logM_hi N Mave
1.374859957268677491e+01 1.386116959405243598e+01 5.499301783855936956e+05 6.354419550088300000e+13
1.386116959405243598e+01 1.397373961541809706e+01 3.907389548569854815e+05 8.237518525667200000e+13
1.397373961541809706e+01 1.408630963678375814e+01 2.853538206070933375e+05 1.066653366444810000e+14
1.408630963678375814e+01 1.419887965814941921e+01 1.971765668303044222e+05 1.381606209039540000e+14
1.419887965814941921e+01 1.431144967951508207e+01 1.369523568313986179e+05 1.788073726262670000e+14
1.431144967951508207e+01 1.442401970088074314e+01 8.981717716186400503e+04 2.317790838049040000e+14
1.442401970088074314e+01 1.453658972224640422e+01 5.674588798532630608e+04 3.001130324538210000e+14
1.453658972224640422e+01 1.464915974361206530e+01 3.492986070765892509e+04 3.881774321989980000e+14
1.464915974361206530e+01 1.476172976497772638e+01 2.006401680122379184e+04 5.021884122771880000e+14
1.476172976497772638e+01 1.487429978634338745e+01 1.075126970245174016e+04 6.509948996358880000e+14
1.487429978634338745e+01 1.498686980770904853e+01 5.335369712529801291e+03 8.407550141003940000e+14
1.498686980770904853e+01 1.509943982907470961e+01 2.434118003657702957e+03 1.085967537067545000e+15
1.509943982907470961e+01 1.521200985044037068e+01 9.980482021204107923e+02 1.408103915662650000e+15
1.521200985044037068e+01 1.532457987180603176e+01 3.275523903740772198e+02 1.811349541284404000e+15
1.532457987180603176e+01 1.543714989317169284e+01 8.111115322879169298e+01 2.363737037037037000e+15
1.543714989317169284e+01 1.554971991453735569e+01 2.402714665611255285e+01 3.027279166666667000e+15
1.554971991453735569e+01 1.566228993590301677e+01 6.005748296853702151e+00 3.745033333333333000e+15
