# logM_lo logM_hi N Mave
1.375735676503281368e+01 1.386948892678117318e+01 1.054773834194623341e+05 6.440000411494600000e+13
1.386948892678117318e+01 1.398162108852953267e+01 6.133217629220351228e+04 8.341163109087200000e+13
1.398162108852953267e+01 1.409375325027789216e+01 3.270657816346434993e+04 1.079515414738670000e+14
1.409375325027789216e+01 1.420588541202625166e+01 1.693237380275740361e+04 1.393020337360920000e+14
1.420588541202625166e+01 1.431801757377461115e+01 7.871531838632737163e+03 1.803524210526310000e+14
1.431801757377461115e+01 1.443014973552296887e+01 3.488618520527491910e+03 2.326348713501010000e+14
1.443014973552296887e+01 1.454228189727132836e+01 1.427923443277589058e+03 3.008519887165020000e+14
1.454228189727132836e+01 1.465441405901968785e+01 4.666587119051482659e+02 3.881537715517240000e+14
1.465441405901968785e+01 1.476654622076804735e+01 1.265869464793008774e+02 5.053598412698410000e+14
1.476654622076804735e+01 1.487867838251640684e+01 3.212335505342217346e+01 6.434165625000000000e+14
1.487867838251640684e+01 1.499081054426476634e+01 9.028419895719563826e+00 8.303388888888880000e+14
1.499081054426476634e+01 1.510294270601312583e+01 1.002579851211375495e+00 1.074900000000000000e+15
