# logM_lo logM_hi N Mave
1.370256313190689390e+01 1.381743497531154929e+01 3.013975344317781855e+05 5.715230278413600000e+13
1.381743497531154929e+01 1.393230681871620469e+01 1.978010389042260067e+05 7.452928328842400000e+13
1.393230681871620469e+01 1.404717866212086008e+01 1.284452261271218013e+05 9.701505617133600000e+13
1.404717866212086008e+01 1.416205050552551548e+01 7.868494256875901192e+04 1.262792662368580000e+14
1.416205050552551548e+01 1.427692234893017087e+01 4.733996025559058035e+04 1.642279279586870000e+14
1.427692234893017087e+01 1.439179419233482626e+01 2.654931779276095403e+04 2.137130120390410000e+14
1.439179419233482626e+01 1.450666603573948166e+01 1.407721510289873913e+04 2.782786590860330000e+14
1.450666603573948166e+01 1.462153787914413705e+01 6.953907475031245667e+03 3.619800260266050000e+14
1.462153787914413705e+01 1.473640972254879244e+01 3.106822934849568810e+03 4.695169899773680000e+14
1.473640972254879244e+01 1.485128156595344606e+01 1.354933110313027328e+03 6.073610222222220000e+14
1.485128156595344606e+01 1.496615340935810323e+01 4.413060202719216818e+02 7.920196590909090000e+14
1.496615340935810323e+01 1.508102525276275685e+01 1.383312607596258204e+02 1.039080797101449000e+15
1.508102525276275685e+01 1.519589709616741224e+01 3.206433914508916416e+01 1.303612500000000000e+15
1.519589709616741224e+01 1.531076893957206764e+01 1.001626488396809300e+01 1.710100000000000000e+15
1.531076893957206764e+01 1.542564078297672303e+01 1.001271612716075010e+00 2.343600000000000000e+15
