# logM_lo logM_hi N Mave
1.369180330850601202e+01 1.380721314308071079e+01 4.676424506317186169e+05 5.583271450678400000e+13
1.380721314308071079e+01 1.392262297765541135e+01 3.338977527785761631e+05 7.289464389239000000e+13
1.392262297765541135e+01 1.403803281223011012e+01 2.308138841279730550e+05 9.507268987422500000e+13
1.403803281223011012e+01 1.415344264680480890e+01 1.582891503886693681e+05 1.238963834074260000e+14
1.415344264680480890e+01 1.426885248137950946e+01 1.049674833202447335e+05 1.614951973747520000e+14
1.426885248137950946e+01 1.438426231595420823e+01 6.631735159684477549e+04 2.104588649355380000e+14
1.438426231595420823e+01 1.449967215052890701e+01 4.150061178029165603e+04 2.742062093389930000e+14
1.449967215052890701e+01 1.461508198510360756e+01 2.391108442393434234e+04 3.575679055588260000e+14
1.461508198510360756e+01 1.473049181967830634e+01 1.328133563383071123e+04 4.656774022536480000e+14
1.473049181967830634e+01 1.484590165425300512e+01 7.046166411779439841e+03 6.070531149408910000e+14
1.484590165425300512e+01 1.496131148882770567e+01 3.108019379522006602e+03 7.923204840271050000e+14
1.496131148882770567e+01 1.507672132340240445e+01 1.359217226284709113e+03 1.029030538348082000e+15
1.507672132340240445e+01 1.519213115797710500e+01 4.789237244758407996e+02 1.337892468619247000e+15
1.519213115797710500e+01 1.530754099255180378e+01 1.472321452848141803e+02 1.732380952380952000e+15
1.530754099255180378e+01 1.542295082712650256e+01 4.205357882795642155e+01 2.276945238095238000e+15
1.542295082712650256e+01 1.553836066170120311e+01 8.008496209474598615e+00 2.879487500000000000e+15
1.553836066170120311e+01 1.565377049627590189e+01 2.001610056194092824e+00 4.106600000000000000e+15
