# logM_lo logM_hi N Mave
1.369180330850601202e+01 1.380721314308071079e+01 3.239767088088645833e+05 5.577358930596800000e+13
1.380721314308071079e+01 1.392262297765541135e+01 2.189286649549230642e+05 7.280666773256600000e+13
1.392262297765541135e+01 1.403803281223011012e+01 1.415200898178429052e+05 9.492559713133500000e+13
1.403803281223011012e+01 1.415344264680480890e+01 8.998260061350441538e+04 1.236345257117130000e+14
1.415344264680480890e+01 1.426885248137950946e+01 5.471781712490693462e+04 1.612331420765020000e+14
1.426885248137950946e+01 1.438426231595420823e+01 3.145019867052045083e+04 2.099772766325770000e+14
1.438426231595420823e+01 1.449967215052890701e+01 1.745810445666521264e+04 2.735891823319100000e+14
1.449967215052890701e+01 1.461508198510360756e+01 8.854004725834476631e+03 3.556520792641380000e+14
1.461508198510360756e+01 1.473049181967830634e+01 4.288900457265077421e+03 4.637842576112410000e+14
1.473049181967830634e+01 1.484590165425300512e+01 1.813503923117492377e+03 6.039912008854450000e+14
1.484590165425300512e+01 1.496131148882770567e+01 6.488950122310620827e+02 7.860876352395670000e+14
1.496131148882770567e+01 1.507672132340240445e+01 2.074942681623826672e+02 1.020725169082125000e+15
1.507672132340240445e+01 1.519213115797710500e+01 4.408627076198993677e+01 1.313402272727272000e+15
1.519213115797710500e+01 1.530754099255180378e+01 1.001628551776954268e+01 1.665480000000000000e+15
1.530754099255180378e+01 1.542295082712650256e+01 2.002652598864566258e+00 2.166350000000000000e+15
