# logM_lo logM_hi N Mave
1.370256313190689390e+01 1.381743497531154929e+01 3.716366896486984915e+05 5.717395677477100000e+13
1.381743497531154929e+01 1.393230681871620469e+01 2.517059212265354581e+05 7.456881023097600000e+13
1.393230681871620469e+01 1.404717866212086008e+01 1.687511919980068633e+05 9.711393984414900000e+13
1.404717866212086008e+01 1.416205050552551548e+01 1.087487289841604215e+05 1.263927487383840000e+14
1.416205050552551548e+01 1.427692234893017087e+01 6.803104283389476768e+04 1.643994384141360000e+14
1.427692234893017087e+01 1.439179419233482626e+01 4.052493427305034129e+04 2.140605222432320000e+14
1.439179419233482626e+01 1.450666603573948166e+01 2.279355125114284237e+04 2.783011651428820000e+14
1.450666603573948166e+01 1.462153787914413705e+01 1.217231829359532821e+04 3.621805394019490000e+14
1.462153787914413705e+01 1.473640972254879244e+01 6.002606683787289512e+03 4.717514072958500000e+14
1.473640972254879244e+01 1.485128156595344606e+01 2.813176511098228730e+03 6.122937245808060000e+14
1.485128156595344606e+01 1.496615340935810323e+01 1.066148173750894784e+03 7.943407525870170000e+14
1.496615340935810323e+01 1.508102525276275685e+01 3.889358111791786428e+02 1.032973530927835000e+15
1.508102525276275685e+01 1.519589709616741224e+01 1.092125043967672582e+02 1.356037614678899000e+15
1.519589709616741224e+01 1.531076893957206764e+01 2.604244028684621881e+01 1.702257692307692000e+15
1.531076893957206764e+01 1.542564078297672303e+01 1.001366947867367152e+01 2.136430000000000000e+15
1.542564078297672303e+01 1.554051262638137842e+01 2.002063488051899487e+00 3.063200000000000000e+15
