# logM_lo logM_hi N Mave
1.373833171482028526e+01 1.385141512907927108e+01 5.469495103686356451e+05 6.205920969815600000e+13
1.385141512907927108e+01 1.396449854333825691e+01 3.937010335957222851e+05 8.056874225822000000e+13
1.396449854333825691e+01 1.407758195759724273e+01 2.821619099025707692e+05 1.044758073503790000e+14
1.407758195759724273e+01 1.419066537185622856e+01 1.981853758080185798e+05 1.354290831050970000e+14
1.419066537185622856e+01 1.430374878611521439e+01 1.353208365340538439e+05 1.757040319401510000e+14
1.430374878611521439e+01 1.441683220037420021e+01 8.883443892021056672e+04 2.277299391552110000e+14
1.441683220037420021e+01 1.452991561463318604e+01 5.686142295730651676e+04 2.952557006764170000e+14
1.452991561463318604e+01 1.464299902889217186e+01 3.481971681429808814e+04 3.829191272454220000e+14
1.464299902889217186e+01 1.475608244315115769e+01 2.007326549523182621e+04 4.958415278750870000e+14
1.475608244315115769e+01 1.486916585741014174e+01 1.085534823774044162e+04 6.422293139158570000e+14
1.486916585741014174e+01 1.498224927166912934e+01 5.513747421360592853e+03 8.319875259232300000e+14
1.498224927166912934e+01 1.509533268592811339e+01 2.484170631786701961e+03 1.076701125907990000e+15
1.509533268592811339e+01 1.520841610018709922e+01 1.051136285827143183e+03 1.392644709246901000e+15
1.520841610018709922e+01 1.532149951444608504e+01 3.355562448156052255e+02 1.808380895522388000e+15
1.532149951444608504e+01 1.543458292870507087e+01 1.121517572611061269e+02 2.346110714285714000e+15
1.543458292870507087e+01 1.554766634296405670e+01 2.903242313623051274e+01 3.001124137931034000e+15
1.554766634296405670e+01 1.566074975722304252e+01 6.005456238588074314e+00 3.910116666666667000e+15
1.566074975722304252e+01 1.577383317148202835e+01 1.000680989971304724e+00 5.664200000000000000e+15
