# logM_lo logM_hi N Mave
1.289929913088384339e+01 1.310433417433965175e+01 1.937750022614568588e+05 9.895670456688000000e+12
1.310433417433965175e+01 1.330936921779545834e+01 1.067403951260200411e+05 1.586148332393800000e+13
1.330936921779545834e+01 1.351440426125126670e+01 5.547354311324916489e+04 2.541844810682200000e+13
1.351440426125126670e+01 1.371943930470707507e+01 2.696766425285577134e+04 4.054611122774100000e+13
1.371943930470707507e+01 1.392447434816288165e+01 1.177880671515384165e+04 6.471218300094100000e+13
1.392447434816288165e+01 1.412950939161869002e+01 4.624209725801539207e+03 1.031402582680590000e+14
1.412950939161869002e+01 1.433454443507449838e+01 1.536026555943818948e+03 1.644733485938520000e+14
1.433454443507449838e+01 1.453957947853030674e+01 4.184455500318376266e+02 2.592495923261390000e+14
1.453957947853030674e+01 1.474461452198611333e+01 6.817780779632037991e+01 4.088804411764700000e+14
1.474461452198611333e+01 1.494964956544192169e+01 7.013199432880580453e+00 6.937942857142850000e+14
