# logM_lo logM_hi N Mave
1.289929913088384339e+01 1.310433417433965175e+01 2.937480000000000000e+05 9.944771932404000000e+12
1.310433417433965175e+01 1.330936921779545834e+01 1.854930000000000000e+05 1.595895324351800000e+13
1.330936921779545834e+01 1.351440426125126670e+01 1.141340000000000000e+05 2.556277749837900000e+13
1.351440426125126670e+01 1.371943930470707507e+01 6.846500000000000000e+04 4.090701542393900000e+13
1.371943930470707507e+01 1.392447434816288165e+01 3.968200000000000000e+04 6.542196945718400000e+13
1.392447434816288165e+01 1.412950939161869002e+01 2.142300000000000000e+04 1.045462658357830000e+14
1.412950939161869002e+01 1.433454443507449838e+01 1.098200000000000000e+04 1.670526352212710000e+14
1.433454443507449838e+01 1.453957947853030674e+01 4.956000000000000000e+03 2.669141041162220000e+14
1.453957947853030674e+01 1.474461452198611333e+01 1.980000000000000000e+03 4.274523181818180000e+14
1.474461452198611333e+01 1.494964956544192169e+01 6.180000000000000000e+02 6.688112944983810000e+14
1.494964956544192169e+01 1.515468460889773006e+01 1.500000000000000000e+02 1.070881466666666000e+15
1.515468460889773006e+01 1.535971965235353665e+01 2.300000000000000000e+01 1.649617391304348000e+15
1.535971965235353665e+01 1.556475469580934501e+01 1.000000000000000000e+00 2.302600000000000000e+15
