# logM_lo logM_hi N Mave
1.288680226385286431e+01 1.309246215066022145e+01 1.547869584951874858e+05 9.613415611548000000e+12
1.309246215066022145e+01 1.329812203746757859e+01 7.934286076649905590e+04 1.541470158211900000e+13
1.329812203746757859e+01 1.350378192427493396e+01 3.886754596216031496e+04 2.465133560463600000e+13
1.350378192427493396e+01 1.370944181108229110e+01 1.747351544780581025e+04 3.943334482758600000e+13
1.370944181108229110e+01 1.391510169788964824e+01 6.839526542416758275e+03 6.305201739386700000e+13
1.391510169788964824e+01 1.412076158469700538e+01 2.199420623685246937e+03 1.001826866422680000e+14
1.412076158469700538e+01 1.432642147150436251e+01 6.278666352992402153e+02 1.602906400000000000e+14
1.432642147150436251e+01 1.453208135831171788e+01 9.432499424972216673e+01 2.529572340425530000e+14
1.453208135831171788e+01 1.473774124511907502e+01 1.604234458347870529e+01 3.896200000000000000e+14
1.473774124511907502e+01 1.494340113192643216e+01 1.002130558168483176e+00 5.532700000000000000e+14
