# logM_lo logM_hi N Mave
1.288680226385286431e+01 1.309246215066022145e+01 1.802636231633745774e+05 9.630150366480000000e+12
1.309246215066022145e+01 1.329812203746757859e+01 9.679468025777701405e+04 1.543402025895200000e+13
1.329812203746757859e+01 1.350378192427493396e+01 4.950508910571063461e+04 2.469706784455100000e+13
1.350378192427493396e+01 1.370944181108229110e+01 2.344598587006715024e+04 3.950593609865400000e+13
1.370944181108229110e+01 1.391510169788964824e+01 1.001631724630166536e+04 6.308294695520800000e+13
1.391510169788964824e+01 1.412076158469700538e+01 3.651221380949717513e+03 1.006175417470370000e+14
1.412076158469700538e+01 1.432642147150436251e+01 1.109053090054351060e+03 1.608146105072460000e+14
1.432642147150436251e+01 1.453208135831171788e+01 2.568999339654383220e+02 2.462776953125000000e+14
1.453208135831171788e+01 1.473774124511907502e+01 4.211044644132685022e+01 3.936711904761900000e+14
1.473774124511907502e+01 1.494340113192643216e+01 3.006106290888828081e+00 5.957100000000000000e+14
