# logM_lo logM_hi N Mave
1.280646659536504295e+01 1.301614326559679036e+01 2.514289955776429852e+05 8.062523917188000000e+12
1.301614326559679036e+01 1.322581993582853954e+01 1.466951384740272770e+05 1.307286185280400000e+13
1.322581993582853954e+01 1.343549660606028695e+01 8.339629337721597403e+04 2.114499546289400000e+13
1.343549660606028695e+01 1.364517327629203436e+01 4.469588138282397995e+04 3.412919774777800000e+13
1.364517327629203436e+01 1.385484994652378177e+01 2.283347742537530576e+04 5.523346018363200000e+13
1.385484994652378177e+01 1.406452661675552918e+01 1.058899812499652398e+04 8.902903305785100000e+13
1.406452661675552918e+01 1.427420328698727836e+01 4.559844517237393120e+03 1.439883370044050000e+14
1.427420328698727836e+01 1.448387995721902577e+01 1.482824475226853338e+03 2.307238971583220000e+14
1.448387995721902577e+01 1.469355662745077318e+01 3.648858079473845919e+02 3.708782692307690000e+14
1.469355662745077318e+01 1.490323329768252236e+01 9.417035932661215725e+01 5.974317021276590000e+14
1.490323329768252236e+01 1.511290996791426977e+01 9.011870016009604356e+00 9.992733333333330000e+14
1.511290996791426977e+01 1.532258663814601718e+01 1.001103714470588990e+00 1.333200000000000000e+15
