# logM_lo logM_hi N Mave
1.280646659536504295e+01 1.301614326559679036e+01 2.673963146480643773e+05 8.069799385985000000e+12
1.301614326559679036e+01 1.322581993582853954e+01 1.595864709078408778e+05 1.308744789434500000e+13
1.322581993582853954e+01 1.343549660606028695e+01 9.374540611269806686e+04 2.116077648719400000e+13
1.343549660606028695e+01 1.364517327629203436e+01 5.252146285266379709e+04 3.421175320641800000e+13
1.364517327629203436e+01 1.385484994652378177e+01 2.758225491390590832e+04 5.527861951770300000e+13
1.385484994652378177e+01 1.406452661675552918e+01 1.379379876152797260e+04 8.931726481925900000e+13
1.406452661675552918e+01 1.427420328698727836e+01 6.278010397596244729e+03 1.444839958492970000e+14
1.427420328698727836e+01 1.448387995721902577e+01 2.404722941702802018e+03 2.309539067055390000e+14
1.448387995721902577e+01 1.469355662745077318e+01 6.987471292108641592e+02 3.712255730659020000e+14
1.469355662745077318e+01 1.490323329768252236e+01 1.621194587334644552e+02 5.983952469135800000e+14
1.490323329768252236e+01 1.511290996791426977e+01 3.101582470642697942e+01 9.587793548387090000e+14
1.511290996791426977e+01 1.532258663814601718e+01 3.001118278828820429e+00 1.434633333333333000e+15
