# logM_lo logM_hi N Mave
1.280646659536504295e+01 1.301614326559679036e+01 3.039562181357455556e+05 8.085809073318000000e+12
1.301614326559679036e+01 1.322581993582853954e+01 1.919622066650771885e+05 1.311282806417500000e+13
1.322581993582853954e+01 1.343549660606028695e+01 1.210796698932785512e+05 2.122752511687100000e+13
1.343549660606028695e+01 1.364517327629203436e+01 7.369398314989019127e+04 3.433125851310300000e+13
1.364517327629203436e+01 1.385484994652378177e+01 4.391256899276153126e+04 5.564727487433700000e+13
1.385484994652378177e+01 1.406452661675552918e+01 2.452162518842889040e+04 8.998514557611000000e+13
1.406452661675552918e+01 1.427420328698727836e+01 1.325429840291047731e+04 1.455470978252630000e+14
1.427420328698727836e+01 1.448387995721902577e+01 6.614300070352468538e+03 2.345902730168360000e+14
1.448387995721902577e+01 1.469355662745077318e+01 2.832807951259988386e+03 3.769866171266800000e+14
1.469355662745077318e+01 1.490323329768252236e+01 1.073919129756422080e+03 6.094108488805970000e+14
1.490323329768252236e+01 1.511290996791426977e+01 2.963958544731154916e+02 9.770257770270270000e+14
1.511290996791426977e+01 1.532258663814601718e+01 7.007054506694996121e+01 1.544717142857143000e+15
1.532258663814601718e+01 1.553226330837776459e+01 7.005328186386549305e+00 2.433657142857143000e+15
