# logM_lo logM_hi N Mave
1.283228116024704057e+01 1.304066710223468917e+01 2.895670000000000000e+05 8.561456076831000000e+12
1.304066710223468917e+01 1.324905304422233598e+01 1.810960000000000000e+05 1.385183880372800000e+13
1.324905304422233598e+01 1.345743898620998458e+01 1.118820000000000000e+05 2.233746448937200000e+13
1.345743898620998458e+01 1.366582492819763317e+01 6.715400000000000000e+04 3.603525739345300000e+13
1.366582492819763317e+01 1.387421087018527999e+01 3.843800000000000000e+04 5.809598405223900000e+13
1.387421087018527999e+01 1.408259681217292858e+01 2.099000000000000000e+04 9.358398580276300000e+13
1.408259681217292858e+01 1.429098275416057717e+01 1.064900000000000000e+04 1.509160324913130000e+14
1.429098275416057717e+01 1.449936869614822399e+01 4.687000000000000000e+03 2.419705248559840000e+14
1.449936869614822399e+01 1.470775463813587258e+01 1.890000000000000000e+03 3.881136931216930000e+14
1.470775463813587258e+01 1.491614058012352118e+01 6.230000000000000000e+02 6.267892455858740000e+14
1.491614058012352118e+01 1.512452652211116799e+01 1.590000000000000000e+02 1.002792515723270000e+15
1.512452652211116799e+01 1.533291246409881659e+01 2.100000000000000000e+01 1.612500000000000000e+15
1.533291246409881659e+01 1.554129840608646518e+01 5.000000000000000000e+00 2.479220000000000000e+15
1.554129840608646518e+01 1.574968434807411199e+01 1.000000000000000000e+00 3.564700000000000000e+15
