# logM_lo logM_hi N Mave
1.289330108689972043e+01 1.309863603255473485e+01 2.386723554790124763e+05 9.782436490003000000e+12
1.309863603255473485e+01 1.330397097820974750e+01 1.401993774707099656e+05 1.569312280104800000e+13
1.330397097820974750e+01 1.350930592386476192e+01 7.819204036106281274e+04 2.511233137363800000e+13
1.350930592386476192e+01 1.371464086951977634e+01 4.202413196476309531e+04 4.023755709732300000e+13
1.371464086951977634e+01 1.391997581517479077e+01 2.063306560787672788e+04 6.439778618741400000e+13
1.391997581517479077e+01 1.412531076082980519e+01 9.286573529547778890e+03 1.028491790383570000e+14
1.412531076082980519e+01 1.433064570648481784e+01 3.667648986438976408e+03 1.644255698278210000e+14
1.433064570648481784e+01 1.453598065213983226e+01 1.199969430279990092e+03 2.617163021702830000e+14
1.453598065213983226e+01 1.474131559779484668e+01 3.453933646185203088e+02 4.181548405797100000e+14
1.474131559779484668e+01 1.494665054344985933e+01 5.104040447732460706e+01 6.666486274509800000e+14
1.494665054344985933e+01 1.515198548910487375e+01 5.002849544164821971e+00 1.016816000000000000e+15
