# logM_lo logM_hi N Mave
1.106135247908719421e+01 1.125889837992370701e+01 3.749034558462663554e+05 1.429781532150000000e+11
1.125889837992370701e+01 1.145644428076021804e+01 2.183963365463921509e+05 2.254085130740000000e+11
1.145644428076021804e+01 1.165399018159673084e+01 1.261160638361089514e+05 3.545092177740000000e+11
1.165399018159673084e+01 1.185153608243324364e+01 6.985663519119146804e+04 5.580068731880000000e+11
1.185153608243324364e+01 1.204908198326975466e+01 3.791621661510293052e+04 8.780122649060000000e+11
1.204908198326975466e+01 1.224662788410626746e+01 1.951122203517613889e+04 1.382567309670000000e+12
1.224662788410626746e+01 1.244417378494278026e+01 9.142486585433602158e+03 2.169470665643000000e+12
1.244417378494278026e+01 1.264171968577929306e+01 4.083391728765846892e+03 3.398513616290000000e+12
1.264171968577929306e+01 1.283926558661580408e+01 1.716182294264819802e+03 5.345726254375000000e+12
1.283926558661580408e+01 1.303681148745231688e+01 6.225559916904364854e+02 8.409851607717000000e+12
1.303681148745231688e+01 1.323435738828882791e+01 1.731102452884729530e+02 1.297513294797600000e+13
1.323435738828882791e+01 1.343190328912534071e+01 5.502424782423396010e+01 2.080647272727200000e+13
1.343190328912534071e+01 1.362944918996185351e+01 1.300412546089960486e+01 3.171269230769200000e+13
