# logM_lo logM_hi N Mave
1.291691159298933655e+01 1.312106601333987044e+01 2.854770000000000000e+05 1.034063415441500000e+13
1.312106601333987044e+01 1.332522043369040254e+01 1.784140000000000000e+05 1.653981794590100000e+13
1.332522043369040254e+01 1.352937485404093643e+01 1.084970000000000000e+05 2.646311049153400000e+13
1.352937485404093643e+01 1.373352927439146853e+01 6.426500000000000000e+04 4.228934633159500000e+13
1.373352927439146853e+01 1.393768369474200242e+01 3.602600000000000000e+04 6.750617348581500000e+13
1.393768369474200242e+01 1.414183811509253630e+01 1.921200000000000000e+04 1.075112312617110000e+14
1.414183811509253630e+01 1.434599253544306841e+01 9.354000000000000000e+03 1.717203934145810000e+14
1.434599253544306841e+01 1.455014695579360229e+01 4.158000000000000000e+03 2.733094324194320000e+14
1.455014695579360229e+01 1.475430137614413439e+01 1.510000000000000000e+03 4.345815496688740000e+14
1.475430137614413439e+01 1.495845579649466828e+01 4.540000000000000000e+02 6.886189647577090000e+14
1.495845579649466828e+01 1.516261021684520216e+01 1.170000000000000000e+02 1.052169401709401000e+15
1.516261021684520216e+01 1.536676463719573427e+01 1.000000000000000000e+01 1.800890000000000000e+15
1.536676463719573427e+01 1.557091905754626815e+01 2.000000000000000000e+00 2.753550000000000000e+15
