# logM_lo logM_hi N Mave
1.291691159298933655e+01 1.312106601333987044e+01 2.659660000000000000e+05 1.032666383560300000e+13
1.312106601333987044e+01 1.332522043369040254e+01 1.624550000000000000e+05 1.652174066049000000e+13
1.332522043369040254e+01 1.352937485404093643e+01 9.653100000000000000e+04 2.643783133915500000e+13
1.352937485404093643e+01 1.373352927439146853e+01 5.500600000000000000e+04 4.219127286114200000e+13
1.373352927439146853e+01 1.393768369474200242e+01 2.956500000000000000e+04 6.744798724843500000e+13
1.393768369474200242e+01 1.414183811509253630e+01 1.488900000000000000e+04 1.074110922828930000e+14
1.414183811509253630e+01 1.434599253544306841e+01 6.760000000000000000e+03 1.707110177514790000e+14
1.434599253544306841e+01 1.455014695579360229e+01 2.678000000000000000e+03 2.716764675130690000e+14
1.455014695579360229e+01 1.475430137614413439e+01 8.730000000000000000e+02 4.318436769759450000e+14
1.475430137614413439e+01 1.495845579649466828e+01 2.450000000000000000e+02 6.827434285714280000e+14
1.495845579649466828e+01 1.516261021684520216e+01 3.400000000000000000e+01 1.044330882352941000e+15
1.516261021684520216e+01 1.536676463719573427e+01 3.000000000000000000e+00 1.601333333333333000e+15
1.536676463719573427e+01 1.557091905754626815e+01 1.000000000000000000e+00 2.618700000000000000e+15
