# logM_lo logM_hi N Mave
1.284346911700825800e+01 1.305129566115784456e+01 2.106291966602403554e+05 8.736384212007000000e+12
1.305129566115784456e+01 1.325912220530743291e+01 1.168923575860311103e+05 1.408508937548200000e+13
1.325912220530743291e+01 1.346694874945701947e+01 6.231870210223639151e+04 2.266763294319800000e+13
1.346694874945701947e+01 1.367477529360660604e+01 3.093478410906699719e+04 3.649038119730400000e+13
1.367477529360660604e+01 1.388260183775619439e+01 1.419034486028464380e+04 5.867275655006300000e+13
1.388260183775619439e+01 1.409042838190578095e+01 5.841491543095741690e+03 9.392819563723800000e+13
1.409042838190578095e+01 1.429825492605536752e+01 1.975560874946526383e+03 1.506412988330790000e+14
1.429825492605536752e+01 1.450608147020495409e+01 5.478816780983083845e+02 2.393129981718460000e+14
1.450608147020495409e+01 1.471390801435454243e+01 8.309113982384755559e+01 3.912434939759030000e+14
1.471390801435454243e+01 1.492173455850412900e+01 1.200940205073269595e+01 6.029008333333330000e+14
1.492173455850412900e+01 1.512956110265371557e+01 1.000578912339989968e+00 8.885200000000000000e+14
