# logM_lo logM_hi N Mave
1.285132347156406496e+01 1.305875729798586171e+01 2.692488271420927485e+05 8.919357278851000000e+12
1.305875729798586171e+01 1.326619112440765846e+01 1.607455527873822721e+05 1.437099613708500000e+13
1.326619112440765846e+01 1.347362495082945522e+01 9.294930535474162025e+04 2.313027858366800000e+13
1.347362495082945522e+01 1.368105877725125197e+01 5.179106716336052341e+04 3.716272217342900000e+13
1.368105877725125197e+01 1.388849260367304872e+01 2.676739002365718989e+04 5.984478161482200000e+13
1.388849260367304872e+01 1.409592643009484547e+01 1.283248228247658335e+04 9.589829350893600000e+13
1.409592643009484547e+01 1.430336025651664222e+01 5.570778189895155265e+03 1.541018067075360000e+14
1.430336025651664222e+01 1.451079408293843898e+01 2.052842006540171042e+03 2.460009726295210000e+14
1.451079408293843898e+01 1.471822790936023573e+01 6.365930460052721855e+02 3.914924251968500000e+14
1.471822790936023573e+01 1.492566173578203248e+01 1.412672551228912141e+02 6.160614184397160000e+14
1.492566173578203248e+01 1.513309556220382923e+01 2.002771314796971325e+01 1.022830000000000000e+15
1.513309556220382923e+01 1.534052938862562598e+01 2.002254322345943471e+00 1.428850000000000000e+15
