# logM_lo logM_hi N Mave
1.287063739964689013e+01 1.307710552966454642e+01 2.366646018144024129e+05 9.292893086670000000e+12
1.307710552966454642e+01 1.328357365968220094e+01 1.350861902971826494e+05 1.495207295266700000e+13
1.328357365968220094e+01 1.349004178969985723e+01 7.473198678586476308e+04 2.397984273779200000e+13
1.349004178969985723e+01 1.369650991971751175e+01 3.889031718947967602e+04 3.846942939637900000e+13
1.369650991971751175e+01 1.390297804973516804e+01 1.854214125739976953e+04 6.171428517233900000e+13
1.390297804973516804e+01 1.410944617975282256e+01 8.001926726685692302e+03 9.894722432601800000e+13
1.410944617975282256e+01 1.431591430977047885e+01 2.961927002328262461e+03 1.577431979695430000e+14
1.431591430977047885e+01 1.452238243978813337e+01 9.545480827170993052e+02 2.522269884575020000e+14
1.452238243978813337e+01 1.472885056980578966e+01 2.052337896209362498e+02 3.967723414634140000e+14
1.472885056980578966e+01 1.493531869982344418e+01 3.502833237022435497e+01 6.155451428571420000e+14
1.493531869982344418e+01 1.514178682984110047e+01 1.000547771678137465e+00 1.015400000000000000e+15
