# logM_lo logM_hi N Mave
1.287063739964689013e+01 1.307710552966454642e+01 2.976686387332535814e+05 9.318552756667000000e+12
1.307710552966454642e+01 1.328357365968220094e+01 1.836012896135176998e+05 1.499790733360200000e+13
1.328357365968220094e+01 1.349004178969985723e+01 1.097557935076104332e+05 2.409824115237700000e+13
1.349004178969985723e+01 1.369650991971751175e+01 6.433041345091129187e+04 3.868125568252900000e+13
1.369650991971751175e+01 1.390297804973516804e+01 3.551191308326868602e+04 6.206253423882200000e+13
1.390297804973516804e+01 1.410944617975282256e+01 1.859426066496069325e+04 9.955805638894800000e+13
1.410944617975282256e+01 1.431591430977047885e+01 8.799355050212565402e+03 1.599566556555410000e+14
1.431591430977047885e+01 1.452238243978813337e+01 3.629839324839324490e+03 2.548617273730680000e+14
1.452238243978813337e+01 1.472885056980578966e+01 1.332484832981515865e+03 4.081304583020280000e+14
1.472885056980578966e+01 1.493531869982344418e+01 3.842986701161572114e+02 6.478816666666660000e+14
1.493531869982344418e+01 1.514178682984110047e+01 7.904416738409203447e+01 9.891251898734170000e+14
1.514178682984110047e+01 1.534825495985875676e+01 6.002304923404434334e+00 1.600100000000000000e+15
1.534825495985875676e+01 1.555472308987641128e+01 1.000275528028591543e+00 2.450100000000000000e+15
