# logM_lo logM_hi N Mave
1.287063739964689013e+01 1.307710552966454642e+01 1.890751243258120958e+05 9.271778431574000000e+12
1.307710552966454642e+01 1.328357365968220094e+01 1.027009496765795629e+05 1.490134551610400000e+13
1.328357365968220094e+01 1.349004178969985723e+01 5.191004066070893896e+04 2.393540638376800000e+13
1.349004178969985723e+01 1.369650991971751175e+01 2.435355512799455028e+04 3.836950732638700000e+13
1.369650991971751175e+01 1.390297804973516804e+01 1.026990789833531562e+04 6.130075458918200000e+13
1.390297804973516804e+01 1.410944617975282256e+01 3.885503062830556701e+03 9.789090963231400000e+13
1.410944617975282256e+01 1.431591430977047885e+01 1.129108297720153132e+03 1.567335943060490000e+14
1.431591430977047885e+01 1.452238243978813337e+01 2.749318483646501363e+02 2.503023357664230000e+14
1.452238243978813337e+01 1.472885056980578966e+01 4.310909786575965086e+01 4.018825581395340000e+14
1.472885056980578966e+01 1.493531869982344418e+01 1.002010915869630869e+00 5.852900000000000000e+14
