# logM_lo logM_hi N Mave
1.282444234846687436e+01 1.303322023104353100e+01 2.348718828869972494e+05 8.382628037810000000e+12
1.303322023104353100e+01 1.324199811362018764e+01 1.339290320906999114e+05 1.355389746542900000e+13
1.324199811362018764e+01 1.345077599619684250e+01 7.443179929297359195e+04 2.184679559735600000e+13
1.345077599619684250e+01 1.365955387877349914e+01 3.911885469114543230e+04 3.528119138694300000e+13
1.365955387877349914e+01 1.386833176135015577e+01 1.873231072740576201e+04 5.689791755618700000e+13
1.386833176135015577e+01 1.407710964392681241e+01 8.354511094402052549e+03 9.144018722228800000e+13
1.407710964392681241e+01 1.428588752650346905e+01 3.264428012316141576e+03 1.468857568314390000e+14
1.428588752650346905e+01 1.449466540908012391e+01 9.675246808746281886e+02 2.352978881987570000e+14
1.449466540908012391e+01 1.470344329165678054e+01 2.512732415873483660e+02 3.786382868525890000e+14
1.470344329165678054e+01 1.491222117423343718e+01 5.103811132948175100e+01 6.131319607843130000e+14
1.491222117423343718e+01 1.512099905681009382e+01 2.001090259274149297e+00 9.185750000000000000e+14
