# logM_lo logM_hi N Mave
1.282444234846687436e+01 1.303322023104353100e+01 2.802609903346858337e+05 8.401530557193000000e+12
1.303322023104353100e+01 1.324199811362018764e+01 1.680686041909179767e+05 1.357811894203600000e+13
1.324199811362018764e+01 1.345077599619684250e+01 9.899528479149581108e+04 2.191069336872200000e+13
1.345077599619684250e+01 1.365955387877349914e+01 5.599616044404340937e+04 3.541481919425200000e+13
1.365955387877349914e+01 1.386833176135015577e+01 3.012800863909839609e+04 5.710695664101700000e+13
1.386833176135015577e+01 1.407710964392681241e+01 1.498420254769371786e+04 9.199202228786200000e+13
1.407710964392681241e+01 1.428588752650346905e+01 6.718441224032332684e+03 1.483943534160560000e+14
1.428588752650346905e+01 1.449466540908012391e+01 2.714903457514782531e+03 2.374083259423500000e+14
1.449466540908012391e+01 1.470344329165678054e+01 8.721328191497960916e+02 3.819594942528730000e+14
1.470344329165678054e+01 1.491222117423343718e+01 2.284160439212842277e+02 6.158193859649120000e+14
1.491222117423343718e+01 1.512099905681009382e+01 4.506237866900853106e+01 9.608424444444440000e+14
1.512099905681009382e+01 1.532977693938675046e+01 4.004194917823181932e+00 1.509475000000000000e+15
