# logM_lo logM_hi N Mave
1.283040526587273078e+01 1.303888500257909477e+01 3.072715988719271845e+05 8.528940593611000000e+12
1.303888500257909477e+01 1.324736473928545699e+01 1.928462455293529492e+05 1.379543064544900000e+13
1.324736473928545699e+01 1.345584447599182099e+01 1.204904087417514675e+05 2.227315826095700000e+13
1.345584447599182099e+01 1.366432421269818498e+01 7.320600689075871196e+04 3.592654396775800000e+13
1.366432421269818498e+01 1.387280394940454897e+01 4.317710660724991612e+04 5.795269433584600000e+13
1.387280394940454897e+01 1.408128368611091119e+01 2.399849036800242538e+04 9.352917495819300000e+13
1.408128368611091119e+01 1.428976342281727518e+01 1.284297723459015651e+04 1.505459302325580000e+14
1.428976342281727518e+01 1.449824315952363918e+01 6.085474730682791233e+03 2.422654427254770000e+14
1.449824315952363918e+01 1.470672289623000140e+01 2.593789918589951412e+03 3.892715090698570000e+14
1.470672289623000140e+01 1.491520263293636539e+01 9.276880277105715322e+02 6.270564724919090000e+14
1.491520263293636539e+01 1.512368236964272938e+01 2.751413168375949567e+02 1.004489600000000000e+15
1.512368236964272938e+01 1.533216210634909160e+01 5.001832534100548600e+01 1.549166000000000000e+15
1.533216210634909160e+01 1.554064184305545560e+01 2.000551714781242385e+00 2.229900000000000000e+15
