# logM_lo logM_hi N Mave
1.283040526587273078e+01 1.303888500257909477e+01 2.499405879872943624e+05 8.502619516532000000e+12
1.303888500257909477e+01 1.324736473928545699e+01 1.449542645044712990e+05 1.374900482507300000e+13
1.324736473928545699e+01 1.345584447599182099e+01 8.233470790902584849e+04 2.218690560504600000e+13
1.345584447599182099e+01 1.366432421269818498e+01 4.430649777263408760e+04 3.571559276833500000e+13
1.366432421269818498e+01 1.387280394940454897e+01 2.204660755928804065e+04 5.763679389173300000e+13
1.387280394940454897e+01 1.408128368611091119e+01 9.946774382578785662e+03 9.266429379045300000e+13
1.408128368611091119e+01 1.428976342281727518e+01 4.057896798588077672e+03 1.489070841584150000e+14
1.428976342281727518e+01 1.449824315952363918e+01 1.438746383704846949e+03 2.383691910739190000e+14
1.449824315952363918e+01 1.470672289623000140e+01 3.759252310352099471e+02 3.832614133333330000e+14
1.470672289623000140e+01 1.491520263293636539e+01 6.912675056623096737e+01 6.176331884057970000e+14
1.491520263293636539e+01 1.512368236964272938e+01 3.004490028959009962e+00 8.604100000000000000e+14
