# logM_lo logM_hi N Mave
1.283040526587273078e+01 1.303888500257909477e+01 2.903510000000000000e+05 8.522336758268000000e+12
1.303888500257909477e+01 1.324736473928545699e+01 1.798360000000000000e+05 1.379430385462300000e+13
1.324736473928545699e+01 1.345584447599182099e+01 1.109380000000000000e+05 2.225519544249900000e+13
1.345584447599182099e+01 1.366432421269818498e+01 6.615900000000000000e+04 3.586351098112100000e+13
1.366432421269818498e+01 1.387280394940454897e+01 3.758200000000000000e+04 5.790712596455700000e+13
1.387280394940454897e+01 1.408128368611091119e+01 2.042000000000000000e+04 9.327533751224200000e+13
1.408128368611091119e+01 1.428976342281727518e+01 1.004000000000000000e+04 1.503110876494020000e+14
1.428976342281727518e+01 1.449824315952363918e+01 4.539000000000000000e+03 2.422452081956370000e+14
1.449824315952363918e+01 1.470672289623000140e+01 1.710000000000000000e+03 3.887751111111110000e+14
1.470672289623000140e+01 1.491520263293636539e+01 5.580000000000000000e+02 6.257269175627240000e+14
1.491520263293636539e+01 1.512368236964272938e+01 1.520000000000000000e+02 9.928009868421050000e+14
1.512368236964272938e+01 1.533216210634909160e+01 1.300000000000000000e+01 1.550123076923077000e+15
