# logM_lo logM_hi N Mave
1.287742683462360027e+01 1.308355549289242070e+01 2.175199298480928410e+05 9.433091931907000000e+12
1.308355549289242070e+01 1.328968415116123936e+01 1.214664086869427992e+05 1.515219512521200000e+13
1.328968415116123936e+01 1.349581280943005979e+01 6.433605745507378015e+04 2.430679395738100000e+13
1.349581280943005979e+01 1.370194146769888022e+01 3.214257719389369959e+04 3.893211972051600000e+13
1.370194146769888022e+01 1.390807012596770065e+01 1.470375065136315425e+04 6.238711871241100000e+13
1.390807012596770065e+01 1.411419878423652108e+01 5.898961282781468981e+03 9.977768395985700000e+13
1.411419878423652108e+01 1.432032744250533973e+01 2.146045796511637946e+03 1.591232041102280000e+14
1.432032744250533973e+01 1.452645610077416016e+01 5.779354687341079853e+02 2.568540381282490000e+14
1.452645610077416016e+01 1.473258475904298059e+01 1.191358708628652749e+02 4.024176470588230000e+14
1.473258475904298059e+01 1.493871341731179925e+01 2.301829118324496193e+01 6.396091304347820000e+14
1.493871341731179925e+01 1.514484207558061968e+01 2.001164068138573171e+00 9.542250000000000000e+14
