# logM_lo logM_hi N Mave
1.282231655029896267e+01 1.303120072278401409e+01 2.555090000000000000e+05 8.353594762219000000e+12
1.303120072278401409e+01 1.324008489526906729e+01 1.538440000000000000e+05 1.351949205688800000e+13
1.324008489526906729e+01 1.344896906775411871e+01 9.110400000000000000e+04 2.183210030295000000e+13
1.344896906775411871e+01 1.365785324023917013e+01 5.178700000000000000e+04 3.530935037750700000e+13
1.365785324023917013e+01 1.386673741272422156e+01 2.729800000000000000e+04 5.690216184335800000e+13
1.386673741272422156e+01 1.407562158520927298e+01 1.351000000000000000e+04 9.153149474463300000e+13
1.407562158520927298e+01 1.428450575769432618e+01 6.066000000000000000e+03 1.473329508737220000e+14
1.428450575769432618e+01 1.449338993017937760e+01 2.262000000000000000e+03 2.367525022104330000e+14
1.449338993017937760e+01 1.470227410266442902e+01 7.480000000000000000e+02 3.768587032085560000e+14
1.470227410266442902e+01 1.491115827514948222e+01 1.680000000000000000e+02 5.879351785714280000e+14
1.491115827514948222e+01 1.512004244763453364e+01 3.700000000000000000e+01 9.700289189189190000e+14
1.512004244763453364e+01 1.532892662011958507e+01 1.000000000000000000e+00 1.689200000000000000e+15
1.532892662011958507e+01 1.553781079260463649e+01 1.000000000000000000e+00 2.410500000000000000e+15
