# logM_lo logM_hi N Mave
1.282231655029896267e+01 1.303120072278401409e+01 2.767416993725250359e+05 8.364439797760000000e+12
1.303120072278401409e+01 1.324008489526906729e+01 1.687777579033771472e+05 1.353494401154400000e+13
1.324008489526906729e+01 1.344896906775411871e+01 1.014833061110512499e+05 2.185588398065000000e+13
1.344896906775411871e+01 1.365785324023917013e+01 5.948676341223373311e+04 3.532738471824900000e+13
1.365785324023917013e+01 1.386673741272422156e+01 3.294937883198098280e+04 5.694982602994500000e+13
1.386673741272422156e+01 1.407562158520927298e+01 1.713402337332252137e+04 9.184894103525000000e+13
1.407562158520927298e+01 1.428450575769432618e+01 8.182390800007754478e+03 1.485009260166580000e+14
1.428450575769432618e+01 1.449338993017937760e+01 3.384285263549321371e+03 2.368698964190580000e+14
1.449338993017937760e+01 1.470227410266442902e+01 1.230325513374076081e+03 3.813045972335230000e+14
1.470227410266442902e+01 1.491115827514948222e+01 3.542666927594676167e+02 6.038463841807910000e+14
1.491115827514948222e+01 1.512004244763453364e+01 7.503842887763964598e+01 9.896353333333330000e+14
1.512004244763453364e+01 1.532892662011958507e+01 6.002256545835834345e+00 1.471083333333333000e+15
1.532892662011958507e+01 1.553781079260463649e+01 2.000485858514418958e+00 2.576250000000000000e+15
