# logM_lo logM_hi N Mave
1.282231655029896267e+01 1.303120072278401409e+01 3.094075421213970403e+05 8.380273947976000000e+12
1.303120072278401409e+01 1.324008489526906729e+01 2.017662204817415331e+05 1.356514002971000000e+13
1.324008489526906729e+01 1.344896906775411871e+01 1.292124687111975654e+05 2.193220311518600000e+13
1.344896906775411871e+01 1.365785324023917013e+01 8.211982078931259457e+04 3.544575217840700000e+13
1.365785324023917013e+01 1.386673741272422156e+01 5.116531747276495298e+04 5.726902109804300000e+13
1.386673741272422156e+01 1.407562158520927298e+01 3.067041468304230875e+04 9.248033281952000000e+13
1.407562158520927298e+01 1.428450575769432618e+01 1.754230250479111055e+04 1.494848265200960000e+14
1.428450575769432618e+01 1.449338993017937760e+01 9.568002891718064348e+03 2.408790154136520000e+14
1.449338993017937760e+01 1.470227410266442902e+01 4.576060142548886688e+03 3.874303877327490000e+14
1.470227410266442902e+01 1.491115827514948222e+01 2.035671964190076324e+03 6.225333956692910000e+14
1.491115827514948222e+01 1.512004244763453364e+01 7.219749040029696516e+02 9.954415256588070000e+14
1.512004244763453364e+01 1.532892662011958507e+01 2.112115047857210470e+02 1.616118957345971000e+15
1.532892662011958507e+01 1.553781079260463649e+01 4.103079530843790224e+01 2.579095121951219000e+15
1.553781079260463649e+01 1.574669496508968791e+01 5.002724109600726443e+00 4.338800000000000000e+15
