# logM_lo logM_hi N Mave
1.288243022985050246e+01 1.308830871835797716e+01 3.089605681405873620e+05 9.586833498013000000e+12
1.308830871835797716e+01 1.329418720686545186e+01 1.944191148925781890e+05 1.541153695069500000e+13
1.329418720686545186e+01 1.350006569537292656e+01 1.203438926840104978e+05 2.473292116444900000e+13
1.350006569537292656e+01 1.370594418388040125e+01 7.261911287206882844e+04 3.965181837163600000e+13
1.370594418388040125e+01 1.391182267238787773e+01 4.204780916658519709e+04 6.349490887077400000e+13
1.391182267238787773e+01 1.411770116089535065e+01 2.317709214407963009e+04 1.018760684087160000e+14
1.411770116089535065e+01 1.432357964940282713e+01 1.186023880499455299e+04 1.631112077581090000e+14
1.432357964940282713e+01 1.452945813791030183e+01 5.485434062954230285e+03 2.607644357051390000e+14
1.452945813791030183e+01 1.473533662641777653e+01 2.258658529022621224e+03 4.197845361739900000e+14
1.473533662641777653e+01 1.494121511492525123e+01 7.554351933505355419e+02 6.573167506631300000e+14
1.494121511492525123e+01 1.514709360343272593e+01 1.862638605283736410e+02 1.057794838709677000e+15
1.514709360343272593e+01 1.535297209194020063e+01 3.804047888743400563e+01 1.681976315789473000e+15
1.535297209194020063e+01 1.555885058044767533e+01 5.003847184165497453e+00 2.848540000000000000e+15
