# logM_lo logM_hi N Mave
1.281178988923146811e+01 1.302120039476989533e+01 1.705790000000000000e+05 8.121009868154000000e+12
1.302120039476989533e+01 1.323061090030832077e+01 9.274200000000000000e+04 1.315129011666700000e+13
1.323061090030832077e+01 1.344002140584674798e+01 4.703200000000000000e+04 2.122791780064600000e+13
1.344002140584674798e+01 1.364943191138517520e+01 2.228200000000000000e+04 3.425367193250100000e+13
1.364943191138517520e+01 1.385884241692360064e+01 9.584000000000000000e+03 5.528579392737800000e+13
1.385884241692360064e+01 1.406825292246202785e+01 3.623000000000000000e+03 8.914378802097700000e+13
1.406825292246202785e+01 1.427766342800045507e+01 1.150000000000000000e+03 1.435623652173910000e+14
1.427766342800045507e+01 1.448707393353888051e+01 2.870000000000000000e+02 2.324282578397210000e+14
1.448707393353888051e+01 1.469648443907730773e+01 4.300000000000000000e+01 3.685604651162790000e+14
1.469648443907730773e+01 1.490589494461573494e+01 3.000000000000000000e+00 5.508000000000000000e+14
