# logM_lo logM_hi N Mave
1.281178988923146811e+01 1.302120039476989533e+01 2.994768455700832419e+05 8.166748177028000000e+12
1.302120039476989533e+01 1.323061090030832077e+01 1.865930760943001078e+05 1.323370938396300000e+13
1.323061090030832077e+01 1.344002140584674798e+01 1.135031962386626547e+05 2.141654541960800000e+13
1.344002140584674798e+01 1.364943191138517520e+01 6.731192385399562772e+04 3.464453999189200000e+13
1.364943191138517520e+01 1.385884241692360064e+01 3.834518824806647899e+04 5.599158587425000000e+13
1.385884241692360064e+01 1.406825292246202785e+01 2.063756459525925311e+04 9.043674577179900000e+13
1.406825292246202785e+01 1.427766342800045507e+01 1.054088037914877714e+04 1.457125526441160000e+14
1.427766342800045507e+01 1.448707393353888051e+01 4.793512475584198910e+03 2.356210485558810000e+14
1.448707393353888051e+01 1.469648443907730773e+01 1.957735773272839197e+03 3.776215924219150000e+14
1.469648443907730773e+01 1.490589494461573494e+01 6.722103889968534531e+02 6.093743666169890000e+14
1.490589494461573494e+01 1.511530545015416038e+01 1.502018097617914236e+02 9.795053333333330000e+14
1.511530545015416038e+01 1.532471595569258760e+01 1.801874784765605142e+01 1.482500000000000000e+15
1.532471595569258760e+01 1.553412646123101482e+01 1.000791822400636244e+00 2.311000000000000000e+15
