# logM_lo logM_hi N Mave
1.278684298039989287e+01 1.299750083137989876e+01 2.582410000000000000e+05 7.710842361592000000e+12
1.299750083137989876e+01 1.320815868235990287e+01 1.550210000000000000e+05 1.252087986595300000e+13
1.320815868235990287e+01 1.341881653333990876e+01 8.988900000000000000e+04 2.031370609307000000e+13
1.341881653333990876e+01 1.362947438431991465e+01 5.019400000000000000e+04 3.293264264653100000e+13
1.362947438431991465e+01 1.384013223529991876e+01 2.579900000000000000e+04 5.335311880305400000e+13
1.384013223529991876e+01 1.405079008627992465e+01 1.258800000000000000e+04 8.639981982840800000e+13
1.405079008627992465e+01 1.426144793725993054e+01 5.408000000000000000e+03 1.394877699704140000e+14
1.426144793725993054e+01 1.447210578823993643e+01 2.006000000000000000e+03 2.244336939182450000e+14
1.447210578823993643e+01 1.468276363921994054e+01 6.060000000000000000e+02 3.617222607260720000e+14
1.468276363921994054e+01 1.489342149019994643e+01 1.170000000000000000e+02 5.785658974358970000e+14
1.489342149019994643e+01 1.510407934117995232e+01 1.500000000000000000e+01 8.858060000000000000e+14
1.510407934117995232e+01 1.531473719215995644e+01 2.000000000000000000e+00 1.371400000000000000e+15
