# logM_lo logM_hi N Mave
1.278684298039989287e+01 1.299750083137989876e+01 3.071700000000000000e+05 7.729361984568000000e+12
1.299750083137989876e+01 1.320815868235990287e+01 1.971610000000000000e+05 1.256011871364000000e+13
1.320815868235990287e+01 1.341881653333990876e+01 1.252180000000000000e+05 2.040293348400300000e+13
1.341881653333990876e+01 1.362947438431991465e+01 7.762000000000000000e+04 3.308103616335900000e+13
1.362947438431991465e+01 1.384013223529991876e+01 4.666700000000000000e+04 5.366702217841300000e+13
1.384013223529991876e+01 1.405079008627992465e+01 2.672500000000000000e+04 8.702670525724900000e+13
1.405079008627992465e+01 1.426144793725993054e+01 1.440700000000000000e+04 1.408793975150960000e+14
1.426144793725993054e+01 1.447210578823993643e+01 7.289000000000000000e+03 2.279961174372340000e+14
1.447210578823993643e+01 1.468276363921994054e+01 3.293000000000000000e+03 3.689253841481930000e+14
1.468276363921994054e+01 1.489342149019994643e+01 1.232000000000000000e+03 5.973744561688310000e+14
1.489342149019994643e+01 1.510407934117995232e+01 4.170000000000000000e+02 9.631866426858510000e+14
1.510407934117995232e+01 1.531473719215995644e+01 7.600000000000000000e+01 1.525750000000000000e+15
1.531473719215995644e+01 1.552539504313996233e+01 1.400000000000000000e+01 2.504550000000000000e+15
1.552539504313996233e+01 1.573605289411996822e+01 1.000000000000000000e+00 4.206400000000000000e+15
