# logM_lo logM_hi N Mave
1.278684298039989287e+01 1.299750083137989876e+01 2.259137181046564947e+05 7.698219296936000000e+12
1.299750083137989876e+01 1.320815868235990287e+01 1.282175468794427870e+05 1.249856137676600000e+13
1.320815868235990287e+01 1.341881653333990876e+01 6.964484916242680629e+04 2.026306301667800000e+13
1.341881653333990876e+01 1.362947438431991465e+01 3.584446859311252774e+04 3.279969872749200000e+13
1.362947438431991465e+01 1.384013223529991876e+01 1.682721458541440006e+04 5.303257535228000000e+13
1.384013223529991876e+01 1.405079008627992465e+01 7.136047255314553695e+03 8.596362449036900000e+13
1.405079008627992465e+01 1.426144793725993054e+01 2.585774568074957642e+03 1.379920852713170000e+14
1.426144793725993054e+01 1.447210578823993643e+01 8.072406386390171065e+02 2.228307816377170000e+14
1.447210578823993643e+01 1.468276363921994054e+01 1.511617589884381516e+02 3.544703973509930000e+14
1.468276363921994054e+01 1.489342149019994643e+01 2.101561863001886010e+01 5.657233333333330000e+14
1.489342149019994643e+01 1.510407934117995232e+01 3.001410614014383249e+00 1.018220000000000000e+15
