# logM_lo logM_hi N Mave
1.278684298039989287e+01 1.299750083137989876e+01 3.202362877528455574e+05 7.731112917597000000e+12
1.299750083137989876e+01 1.320815868235990287e+01 2.055731775162191479e+05 1.256316446685900000e+13
1.320815868235990287e+01 1.341881653333990876e+01 1.307378031867548125e+05 2.041316833734100000e+13
1.341881653333990876e+01 1.362947438431991465e+01 8.226337501392289414e+04 3.310247354455100000e+13
1.362947438431991465e+01 1.384013223529991876e+01 4.996947932704845880e+04 5.374812260745000000e+13
1.384013223529991876e+01 1.405079008627992465e+01 2.904669509250110423e+04 8.705170830014800000e+13
1.405079008627992465e+01 1.426144793725993054e+01 1.632597093498574395e+04 1.410887912155510000e+14
1.426144793725993054e+01 1.447210578823993643e+01 8.393729735623584929e+03 2.283395625672280000e+14
1.447210578823993643e+01 1.468276363921994054e+01 3.974394714099942121e+03 3.701433114754090000e+14
1.468276363921994054e+01 1.489342149019994643e+01 1.617846417927367384e+03 5.973768235294110000e+14
1.489342149019994643e+01 1.510407934117995232e+01 5.587320197020326304e+02 9.633875268817200000e+14
1.510407934117995232e+01 1.531473719215995644e+01 1.421408974635042739e+02 1.514123239436619000e+15
1.531473719215995644e+01 1.552539504313996233e+01 2.201630748626562095e+01 2.428236363636363000e+15
1.552539504313996233e+01 1.573605289411996822e+01 4.002299824141956286e+00 3.664550000000000000e+15
