# logM_lo logM_hi N Mave
1.285760631131014620e+01 1.306472599574463800e+01 2.570680000000000000e+05 9.048140119345000000e+12
1.306472599574463800e+01 1.327184568017913158e+01 1.541110000000000000e+05 1.459513221638900000e+13
1.327184568017913158e+01 1.347896536461362516e+01 9.006100000000000000e+04 2.344252790886100000e+13
1.347896536461362516e+01 1.368608504904811696e+01 5.023100000000000000e+04 3.765269801516900000e+13
1.368608504904811696e+01 1.389320473348260876e+01 2.621500000000000000e+04 6.045118436009900000e+13
1.389320473348260876e+01 1.410032441791710234e+01 1.243600000000000000e+04 9.697290342553800000e+13
1.410032441791710234e+01 1.430744410235159592e+01 5.401000000000000000e+03 1.557326532123680000e+14
1.430744410235159592e+01 1.451456378678608772e+01 1.864000000000000000e+03 2.487945064377680000e+14
1.451456378678608772e+01 1.472168347122057952e+01 5.870000000000000000e+02 3.925143781942070000e+14
1.472168347122057952e+01 1.492880315565507310e+01 1.150000000000000000e+02 6.217308695652170000e+14
1.492880315565507310e+01 1.513592284008956668e+01 1.800000000000000000e+01 1.002337777777777000e+15
1.513592284008956668e+01 1.534304252452405848e+01 2.000000000000000000e+00 1.517350000000000000e+15
