# logM_lo logM_hi N Mave
1.287399315611879302e+01 1.308029349831285337e+01 3.097612287753956043e+05 9.404148604888000000e+12
1.308029349831285337e+01 1.328659384050691372e+01 1.983918221258390695e+05 1.512949916998500000e+13
1.328659384050691372e+01 1.349289418270097407e+01 1.238854184178789874e+05 2.432429789203000000e+13
1.349289418270097407e+01 1.369919452489503442e+01 7.628604871477332199e+04 3.902146595908100000e+13
1.369919452489503442e+01 1.390549486708909477e+01 4.498493987528987054e+04 6.267303256022400000e+13
1.390549486708909477e+01 1.411179520928315512e+01 2.564533856809918143e+04 1.005108703514820000e+14
1.411179520928315512e+01 1.431809555147721547e+01 1.372731063385187554e+04 1.612996941314210000e+14
1.431809555147721547e+01 1.452439589367127581e+01 6.681338218577489897e+03 2.578782174500670000e+14
1.452439589367127581e+01 1.473069623586533616e+01 2.987479804389582114e+03 4.121143020134220000e+14
1.473069623586533616e+01 1.493699657805939651e+01 1.040958204498689383e+03 6.550709047160730000e+14
1.493699657805939651e+01 1.514329692025345686e+01 3.184482753438068130e+02 1.048086415094339000e+15
1.514329692025345686e+01 1.534959726244751721e+01 6.106442129665101959e+01 1.672836065573770000e+15
1.534959726244751721e+01 1.555589760464157756e+01 9.007245436019102769e+00 2.596300000000000000e+15
