# logM_lo logM_hi N Mave
1.111630848062989863e+01 1.131165614140470232e+01 5.794494815026465803e+05 1.625600992710000000e+11
1.131165614140470232e+01 1.150700380217950602e+01 3.923294087313362979e+05 2.551185460230000000e+11
1.150700380217950602e+01 1.170235146295431150e+01 2.665415030166507349e+05 3.999640675500000000e+11
1.170235146295431150e+01 1.189769912372911520e+01 1.805870226927578042e+05 6.268717088450000000e+11
1.189769912372911520e+01 1.209304678450391890e+01 1.221050233773967630e+05 9.828240874170000000e+11
1.209304678450391890e+01 1.228839444527872260e+01 8.202858048208296532e+04 1.541882236769000000e+12
1.228839444527872260e+01 1.248374210605352630e+01 5.481692743927230185e+04 2.415974172367000000e+12
1.248374210605352630e+01 1.267908976682833178e+01 3.708307406702466687e+04 3.788543314872000000e+12
1.267908976682833178e+01 1.287443742760313548e+01 2.429243568767371835e+04 5.931645604055000000e+12
1.287443742760313548e+01 1.306978508837793918e+01 1.613268537100282083e+04 9.313494087355000000e+12
1.306978508837793918e+01 1.326513274915274287e+01 1.036665039679762594e+04 1.458806293436200000e+13
1.326513274915274287e+01 1.346048040992754835e+01 6.509941213049104590e+03 2.286977040110600000e+13
1.346048040992754835e+01 1.365582807070235205e+01 4.126312556314820540e+03 3.586756945454500000e+13
1.365582807070235205e+01 1.385117573147715575e+01 2.479555754463797257e+03 5.619373134328300000e+13
1.385117573147715575e+01 1.404652339225195945e+01 1.423226735628483084e+03 8.706241461700600000e+13
1.404652339225195945e+01 1.424187105302676315e+01 7.700856415993782775e+02 1.380446103896100000e+14
1.424187105302676315e+01 1.443721871380156685e+01 3.790299538436462399e+02 2.139400791556720000e+14
1.443721871380156685e+01 1.463256637457637233e+01 1.700095310439006369e+02 3.322922941176470000e+14
1.463256637457637233e+01 1.482791403535117603e+01 5.000197189421822941e+01 5.217238000000000000e+14
1.482791403535117603e+01 1.502326169612597973e+01 2.400068594302074132e+01 7.884408333333330000e+14
1.502326169612597973e+01 1.521860935690078520e+01 6.000113977541964516e+00 1.331316666666666000e+15
