# logM_lo logM_hi N Mave
1.111630848062989863e+01 1.131165614140470232e+01 6.025893235561882611e+05 1.624871837120000000e+11
1.131165614140470232e+01 1.150700380217950602e+01 4.038183718344740337e+05 2.549852695610000000e+11
1.150700380217950602e+01 1.170235146295431150e+01 2.697566092343561468e+05 3.995667405900000000e+11
1.170235146295431150e+01 1.189769912372911520e+01 1.815723835436572845e+05 6.266263077080000000e+11
1.189769912372911520e+01 1.209304678450391890e+01 1.199416484376360313e+05 9.825679053060000000e+11
1.209304678450391890e+01 1.228839444527872260e+01 7.960710687591112219e+04 1.538371236382000000e+12
1.228839444527872260e+01 1.248374210605352630e+01 5.181008752650978568e+04 2.415569623609000000e+12
1.248374210605352630e+01 1.267908976682833178e+01 3.390133396193772933e+04 3.780455920683000000e+12
1.267908976682833178e+01 1.287443742760313548e+01 2.172113488784627407e+04 5.924471336375000000e+12
1.287443742760313548e+01 1.306978508837793918e+01 1.387966498615087767e+04 9.284589125261000000e+12
1.306978508837793918e+01 1.326513274915274287e+01 8.449440059795189882e+03 1.452086203221200000e+13
1.326513274915274287e+01 1.346048040992754835e+01 5.079306111603051249e+03 2.272667047468900000e+13
1.346048040992754835e+01 1.365582807070235205e+01 2.825905045254530705e+03 3.555536106194600000e+13
1.365582807070235205e+01 1.385117573147715575e+01 1.558353095036687364e+03 5.541676379974300000e+13
1.385117573147715575e+01 1.404652339225195945e+01 7.811245277438832773e+02 8.698466325224000000e+13
1.404652339225195945e+01 1.424187105302676315e+01 3.770426347100573707e+02 1.351297082228110000e+14
1.424187105302676315e+01 1.443721871380156685e+01 1.470116693417538443e+02 2.127332653061220000e+14
1.443721871380156685e+01 1.463256637457637233e+01 4.600261191093191826e+01 3.269300000000000000e+14
1.463256637457637233e+01 1.482791403535117603e+01 1.400058604534732432e+01 4.833271428571420000e+14
1.482791403535117603e+01 1.502326169612597973e+01 3.000081276778574058e+00 8.444233333333330000e+14
