# logM_lo logM_hi N Mave
1.290640204603014496e+01 1.311108194372863700e+01 2.586599774571812304e+05 1.008486622779900000e+13
1.311108194372863700e+01 1.331576184142713082e+01 1.506882224196033203e+05 1.615046221306100000e+13
1.331576184142713082e+01 1.352044173912562286e+01 8.443387641669901495e+04 2.582843579035500000e+13
1.352044173912562286e+01 1.372512163682411668e+01 4.451014912618018570e+04 4.123389792732000000e+13
1.372512163682411668e+01 1.392980153452260872e+01 2.233301830529901054e+04 6.590418435854700000e+13
1.392980153452260872e+01 1.413448143222110076e+01 1.011863900620523236e+04 1.050810942086470000e+14
1.413448143222110076e+01 1.433916132991959458e+01 3.823077890968604606e+03 1.679854771893020000e+14
1.433916132991959458e+01 1.454384122761808662e+01 1.188983374616512947e+03 2.641777590564440000e+14
1.454384122761808662e+01 1.474852112531658044e+01 2.943389087196555352e+02 4.249619727891150000e+14
1.474852112531658044e+01 1.495320102301507248e+01 6.505213684420749587e+01 6.762644615384610000e+14
1.495320102301507248e+01 1.515788092071356630e+01 1.300719108620586617e+01 1.088793076923077000e+15
