# logM_lo logM_hi N Mave
1.290640204603014496e+01 1.311108194372863700e+01 1.522560000000000000e+05 1.004123814036800000e+13
1.311108194372863700e+01 1.331576184142713082e+01 7.829900000000000000e+04 1.606678243655700000e+13
1.331576184142713082e+01 1.352044173912562286e+01 3.761100000000000000e+04 2.565216606843700000e+13
1.352044173912562286e+01 1.372512163682411668e+01 1.623500000000000000e+04 4.095826757006400000e+13
1.372512163682411668e+01 1.392980153452260872e+01 6.123000000000000000e+03 6.522414682345200000e+13
1.392980153452260872e+01 1.413448143222110076e+01 1.907000000000000000e+03 1.033717016255890000e+14
1.413448143222110076e+01 1.433916132991959458e+01 4.950000000000000000e+02 1.621097777777770000e+14
1.433916132991959458e+01 1.454384122761808662e+01 8.900000000000000000e+01 2.638629213483140000e+14
1.454384122761808662e+01 1.474852112531658044e+01 2.200000000000000000e+01 4.045495454545450000e+14
1.474852112531658044e+01 1.495320102301507248e+01 3.000000000000000000e+00 6.783300000000000000e+14
