# logM_lo logM_hi N Mave
1.290640204603014496e+01 1.311108194372863700e+01 2.973890000000000000e+05 1.010267609091100000e+13
1.311108194372863700e+01 1.331576184142713082e+01 1.834890000000000000e+05 1.619460086980600000e+13
1.331576184142713082e+01 1.352044173912562286e+01 1.103460000000000000e+05 2.590409646022500000e+13
1.352044173912562286e+01 1.372512163682411668e+01 6.329000000000000000e+04 4.143319492810800000e+13
1.372512163682411668e+01 1.392980153452260872e+01 3.465600000000000000e+04 6.613243770198500000e+13
1.392980153452260872e+01 1.413448143222110076e+01 1.772300000000000000e+04 1.056819074648760000e+14
1.413448143222110076e+01 1.433916132991959458e+01 8.173000000000000000e+03 1.681809592560870000e+14
1.433916132991959458e+01 1.454384122761808662e+01 3.259000000000000000e+03 2.684710401963790000e+14
1.454384122761808662e+01 1.474852112531658044e+01 1.079000000000000000e+03 4.238788322520850000e+14
1.474852112531658044e+01 1.495320102301507248e+01 2.910000000000000000e+02 6.739860824742260000e+14
1.495320102301507248e+01 1.515788092071356630e+01 6.000000000000000000e+01 1.087308500000000000e+15
1.515788092071356630e+01 1.536256081841205834e+01 1.200000000000000000e+01 1.693441666666666000e+15
