# logM_lo logM_hi N Mave
1.290640204603014496e+01 1.311108194372863700e+01 3.183521690305614029e+05 1.010621826568600000e+13
1.311108194372863700e+01 1.331576184142713082e+01 1.980294077315531322e+05 1.619779247381500000e+13
1.331576184142713082e+01 1.352044173912562286e+01 1.206171250946690852e+05 2.592453538590900000e+13
1.352044173912562286e+01 1.372512163682411668e+01 7.071613367251654563e+04 4.142321929636400000e+13
1.372512163682411668e+01 1.392980153452260872e+01 3.951306228946762712e+04 6.620992524175200000e+13
1.392980153452260872e+01 1.413448143222110076e+01 2.089267460127684535e+04 1.058984987961090000e+14
1.413448143222110076e+01 1.433916132991959458e+01 1.013810288139356453e+04 1.687938228299640000e+14
1.433916132991959458e+01 1.454384122761808662e+01 4.309679795919360004e+03 2.696034924330610000e+14
1.454384122761808662e+01 1.474852112531658044e+01 1.576043401466060459e+03 4.268440585241730000e+14
1.474852112531658044e+01 1.495320102301507248e+01 4.468625221059014052e+02 6.770134304932730000e+14
1.495320102301507248e+01 1.515788092071356630e+01 1.071546037947835401e+02 1.085079345794392000e+15
1.515788092071356630e+01 1.536256081841205834e+01 1.902051560974972588e+01 1.738847368421052000e+15
1.536256081841205834e+01 1.556724071611055038e+01 1.000821335858767647e+00 2.708100000000000000e+15
