# logM_lo logM_hi N Mave
1.280915661273958506e+01 1.301869878210260545e+01 2.586626564667373023e+05 8.100052869184000000e+12
1.301869878210260545e+01 1.322824095146562584e+01 1.529868827292763744e+05 1.312691337291800000e+13
1.322824095146562584e+01 1.343778312082864801e+01 8.759310683620430063e+04 2.123912079168900000e+13
1.343778312082864801e+01 1.364732529019166840e+01 4.799478369233571721e+04 3.434538711647300000e+13
1.364732529019166840e+01 1.385686745955468879e+01 2.409761753434927232e+04 5.546953350342900000e+13
1.385686745955468879e+01 1.406640962891770918e+01 1.148728744773274229e+04 8.952166803852800000e+13
1.406640962891770918e+01 1.427595179828072958e+01 4.803973237055718528e+03 1.441345766255480000e+14
1.427595179828072958e+01 1.448549396764375174e+01 1.661414345010737406e+03 2.315371557971010000e+14
1.448549396764375174e+01 1.469503613700677214e+01 4.721615193790327112e+02 3.652607643312100000e+14
1.469503613700677214e+01 1.490457830636979253e+01 1.112033663148045832e+02 5.906627927927920000e+14
1.490457830636979253e+01 1.511412047573281292e+01 1.201600863429541022e+01 9.870191666666660000e+14
