# logM_lo logM_hi N Mave
1.280915661273958506e+01 1.301869878210260545e+01 2.924258995438041748e+05 8.115581784260000000e+12
1.301869878210260545e+01 1.322824095146562584e+01 1.804274016564738413e+05 1.314015128946900000e+13
1.322824095146562584e+01 1.343778312082864801e+01 1.085558811251050793e+05 2.128947048489400000e+13
1.343778312082864801e+01 1.364732529019166840e+01 6.324598085517241270e+04 3.444430111221100000e+13
1.364732529019166840e+01 1.385686745955468879e+01 3.520451937568252470e+04 5.565570771300900000e+13
1.385686745955468879e+01 1.406640962891770918e+01 1.842751084493380040e+04 9.007677772925700000e+13
1.406640962891770918e+01 1.427595179828072958e+01 8.810274207938626205e+03 1.452825604195160000e+14
1.427595179828072958e+01 1.448549396764375174e+01 3.765214858769875718e+03 2.332495976552090000e+14
1.448549396764375174e+01 1.469503613700677214e+01 1.321209117671030754e+03 3.728715022761760000e+14
1.469503613700677214e+01 1.490457830636979253e+01 4.267656521739773439e+02 6.092839671361500000e+14
1.490457830636979253e+01 1.511412047573281292e+01 9.012259320688818320e+01 9.542733333333330000e+14
1.511412047573281292e+01 1.532366264509583331e+01 1.101115477036606372e+01 1.538763636363636000e+15
